order_id,ordered_at,city,cuisine,weather_condition,traffic_level,courier_type,delivery_tier,order_value_usd,item_count,prep_time_minutes,courier_distance_km,courier_rating,batch_size,active_orders_nearby,restaurant_backlog_orders,promised_delivery_minutes,actual_delivery_minutes,tip_rate,customer_rating,was_late
FDS-700620,2025-01-16T10:40:00,Seattle,mexican,clear,severe,car,priority,10.82,4,23,5.42,4.43,1,40,10,44.7,80.7,0.122,2.64,1
FDS-700621,2025-01-16T11:15:00,Phoenix,pizza,rain,medium,walker,priority,38.63,3,24,3.27,4.8,2,17,13,39.0,72.0,0.02,2.87,1
FDS-700622,2025-01-16T11:50:00,Atlanta,sushi,cold,medium,scooter,standard,43.44,4,35,8.07,4.65,1,31,8,73.4,103.9,0.131,2.85,1
FDS-700623,2025-01-16T12:25:00,Phoenix,indian,storm,medium,bike,standard,25.16,5,26,5.7,4.57,1,29,0,53.9,95.1,0.149,3.28,1
FDS-700624,2025-01-16T13:00:00,Austin,burger,heatwave,medium,car,standard,35.35,4,25,5.44,4.56,1,49,3,54.6,81.3,0.146,3.48,1
FDS-700625,2025-01-16T13:35:00,Seattle,sushi,clear,low,scooter,priority,32.05,5,17,5.51,4.51,1,64,11,39.2,59.2,0.097,3.01,1
FDS-700626,2025-01-16T14:10:00,Phoenix,pizza,clear,low,scooter,standard,23.22,6,21,1.55,4.8,1,46,17,35.4,65.5,0.1,2.97,1
FDS-700627,2025-01-16T14:45:00,New York,indian,cold,medium,walker,priority,33.53,4,23,6.56,4.92,1,42,8,49.0,89.4,0.135,3.64,1
FDS-700628,2025-01-16T15:20:00,Austin,pizza,clear,medium,car,standard,28.59,6,30,3.67,5.0,1,9,19,51.8,75.6,0.043,4.06,1
FDS-700629,2025-01-16T15:55:00,Austin,pizza,clear,low,bike,standard,17.91,2,30,6.01,4.45,1,22,10,59.8,75.8,0.101,4.16,1
FDS-700630,2025-01-16T16:30:00,Atlanta,indian,storm,medium,scooter,standard,22.5,4,25,2.46,4.33,2,35,0,42.1,65.9,0.124,2.82,1
FDS-700631,2025-01-16T17:05:00,Atlanta,mexican,rain,medium,car,standard,32.0,4,27,7.47,4.55,1,75,13,65.2,119.0,0.078,2.7,1
FDS-700632,2025-01-16T17:40:00,Austin,sushi,clear,severe,car,priority,42.06,7,23,4.76,4.59,1,40,0,43.2,68.2,0.024,2.94,1
FDS-700633,2025-01-16T18:15:00,Phoenix,sushi,cold,high,bike,priority,40.2,4,26,6.86,4.67,1,60,2,52.9,105.5,0.02,2.45,1
FDS-700634,2025-01-16T18:50:00,Atlanta,burger,heatwave,medium,car,scheduled,23.25,3,23,7.16,4.7,1,42,9,59.6,93.5,0.108,3.17,1
FDS-700635,2025-01-16T19:25:00,New York,thai,rain,medium,bike,standard,24.15,3,27,3.26,4.75,1,51,7,45.0,80.2,0.02,2.89,1
FDS-700636,2025-01-16T20:00:00,New York,pizza,heatwave,high,scooter,standard,27.9,3,20,7.11,4.89,1,32,22,56.7,91.8,0.2,2.8,1
FDS-700637,2025-01-16T20:35:00,New York,pizza,clear,high,car,standard,46.03,3,35,5.38,4.76,2,51,9,61.3,104.3,0.191,3.31,1
FDS-700638,2025-01-16T21:10:00,Seattle,salad,clear,medium,scooter,standard,24.8,1,16,4.93,5.0,1,52,13,44.3,73.9,0.076,3.01,1
FDS-700639,2025-01-16T21:45:00,Chicago,sushi,clear,high,car,standard,33.43,6,30,8.2,4.77,1,37,21,71.5,112.7,0.103,2.96,1
FDS-700640,2025-01-16T22:20:00,Atlanta,sushi,clear,low,walker,standard,37.81,4,30,4.46,4.57,2,65,3,53.2,91.8,0.161,3.14,1
FDS-700641,2025-01-16T22:55:00,Chicago,pizza,cold,medium,car,priority,20.11,2,18,5.54,4.37,1,45,8,39.4,83.1,0.056,2.43,1
FDS-700642,2025-01-16T23:30:00,Phoenix,mexican,clear,medium,bike,standard,21.91,4,26,5.6,4.88,1,84,13,56.8,106.7,0.035,2.76,1
FDS-700643,2025-01-17T00:05:00,Phoenix,mexican,clear,high,car,scheduled,35.49,3,25,4.0,4.93,1,44,1,48.1,78.7,0.179,3.33,1
FDS-700644,2025-01-17T00:40:00,Seattle,burger,rain,medium,car,standard,24.02,2,19,3.3,4.66,1,40,2,37.4,69.8,0.11,3.32,1
FDS-700645,2025-01-17T01:15:00,Chicago,thai,clear,low,bike,standard,37.79,6,36,3.13,4.64,1,55,1,57.0,83.4,0.155,2.46,1
FDS-700646,2025-01-17T01:50:00,New York,salad,storm,medium,scooter,scheduled,48.08,3,28,1.31,4.35,1,33,10,41.1,74.7,0.09,3.88,1
FDS-700647,2025-01-17T02:25:00,Phoenix,mexican,storm,medium,car,priority,9,2,28,4.64,4.91,1,69,21,46.8,111.1,0.185,2.36,1
FDS-700648,2025-01-17T03:00:00,Seattle,mexican,rain,severe,car,priority,10.41,4,18,6.35,4.74,1,24,18,45.3,88.8,0.114,3.04,1
FDS-700649,2025-01-17T03:35:00,New York,mexican,heatwave,medium,car,priority,14.29,3,27,3.99,4.83,2,42,5,45.2,75.1,0.175,2.86,1
FDS-700650,2025-01-17T04:10:00,Seattle,salad,clear,severe,car,standard,23.45,4,24,3.94,4.78,2,43,14,45.2,98.5,0.077,2.77,1
FDS-700651,2025-01-17T04:45:00,Chicago,salad,clear,medium,bike,standard,28.68,3,28,9.6,5,2,40,10,75.0,106.2,0.181,2.85,1
FDS-700652,2025-01-17T05:20:00,Seattle,thai,clear,high,bike,standard,18.04,7,24,7.41,4.63,1,50,13,61.0,109.0,0.077,3.37,1
FDS-700653,2025-01-17T05:55:00,Austin,pizza,rain,high,car,standard,38.2,4,27,4.64,4.81,1,35,0,53.9,85.2,0.069,3.44,1
FDS-700654,2025-01-17T06:30:00,Seattle,mexican,rain,high,walker,standard,42.9,3,25,5.2,4.74,2,8,18,54.3,92.5,0.145,3.27,1
FDS-700655,2025-01-17T07:05:00,Seattle,burger,clear,high,car,standard,44.47,3,23,2.05,5,1,48,11,36.3,74.2,0.035,3.24,1
FDS-700656,2025-01-17T07:40:00,Atlanta,mexican,clear,high,car,standard,21.26,6,27,2.56,5,1,13,17,44.1,73.2,0.049,2.93,1
FDS-700657,2025-01-17T08:15:00,Atlanta,pizza,cold,medium,bike,priority,25.1,5,15,3.16,4.84,1,33,19,27.7,63.9,0.099,3.1,1
FDS-700658,2025-01-17T08:50:00,New York,salad,rain,high,bike,standard,33.18,2,17,0.4,4.69,2,49,5,21.9,62.4,0.14,2.33,1
FDS-700659,2025-01-17T09:25:00,Austin,salad,clear,medium,bike,standard,28.06,5,19,9.19,4.6,1,32,11,63.8,85.4,0.132,3.15,1
FDS-700660,2025-01-17T10:00:00,Chicago,sushi,rain,medium,bike,standard,37.44,4,18,3.65,4.69,1,44,11,38.7,86.1,0.02,3.07,1
FDS-700661,2025-01-17T10:35:00,Austin,indian,rain,low,scooter,standard,19.87,1,13,5.28,5.0,1,29,8,40.6,79.5,0.131,2.82,1
FDS-700662,2025-01-17T11:10:00,Seattle,indian,rain,severe,bike,standard,40.86,2,22,5.54,4.93,1,53,8,52.5,116.5,0.141,2.49,1
FDS-700663,2025-01-17T11:45:00,Atlanta,sushi,clear,high,car,standard,43.39,5,16,2.67,4.76,1,29,16,33.3,72.4,0.049,3.51,1
FDS-700664,2025-01-17T12:20:00,Atlanta,burger,heatwave,medium,scooter,standard,30.95,1,13,5.4,4.75,1,33,8,39.4,55.7,0.142,3.92,1
FDS-700665,2025-01-17T12:55:00,Phoenix,salad,cold,medium,scooter,scheduled,31.59,6,39,1.08,4.27,1,53,12,49.5,86.5,0.11,3.17,1
FDS-700666,2025-01-17T13:30:00,Atlanta,sushi,heatwave,medium,bike,scheduled,32.57,4,21,5.66,4.84,1,67,17,52.3,98.2,0.061,2.73,1
FDS-700667,2025-01-17T14:05:00,Atlanta,mexican,clear,high,car,standard,30.07,3,19,3.19,4.94,1,47,15,35.9,79.9,0.178,2.93,1
FDS-700668,2025-01-17T14:40:00,Austin,mexican,storm,severe,walker,standard,23.9,2,25,5.52,4.51,1,71,3,53.6,132.3,0.024,2.12,1
FDS-700669,2025-01-17T15:15:00,Austin,salad,clear,high,bike,priority,26.0,3,28,6.42,4.65,2,47,8,54.1,94.8,0.062,2.84,1
FDS-700670,2025-01-17T15:50:00,New York,indian,clear,medium,scooter,priority,31.06,3,25,7.06,4.95,1,50,7,57.1,90.7,0.166,3.63,1
FDS-700671,2025-01-17T16:25:00,Seattle,burger,cold,medium,bike,standard,32.74,7,38,4.17,4.46,1,59,1,60.3,94.1,0.165,3.78,1
FDS-700672,2025-01-17T17:00:00,New York,salad,clear,medium,car,standard,13.99,1,14,2.53,4.81,1,17,5,29.3,35.2,0.182,4.13,0
FDS-700673,2025-01-17T17:35:00,New York,sushi,clear,medium,scooter,standard,18.87,4,18,4.32,4.55,1,87,13,39.7,91.3,0.099,3.01,1
FDS-700674,2025-01-17T18:10:00,Phoenix,burger,heatwave,medium,car,standard,26.1,2,24,4.31,4.67,1,24,14,46.2,71.5,0.083,2.97,1
FDS-700675,2025-01-17T18:45:00,Atlanta,thai,clear,medium,bike,priority,14.43,4,17,2.16,4.68,1,37,12,27.0,56.9,0.088,2.94,1
FDS-700676,2025-01-17T19:20:00,Atlanta,thai,rain,severe,scooter,priority,25.09,1,26,3.91,4.19,1,60,7,44.9,107.3,0.136,2.53,1
FDS-700677,2025-01-17T19:55:00,New York,indian,rain,low,car,standard,21.6,2,24,7.49,4.46,1,30,20,62.7,103.6,0.085,2.86,1
FDS-700678,2025-01-17T20:30:00,Chicago,mexican,clear,severe,scooter,scheduled,24.09,1,22,3.85,5,2,37,24,45.7,102.9,0.101,2.76,1
FDS-700679,2025-01-17T21:05:00,Chicago,salad,clear,medium,car,priority,32.8,3,12,4.15,4.56,1,29,4,30.0,50.1,0.16,3.27,1
FDS-700680,2025-01-17T21:40:00,Atlanta,burger,storm,high,walker,standard,28.29,4,25,6.33,4.59,2,74,19,57.3,136.9,0.093,2.2,1
FDS-700681,2025-01-17T22:15:00,Austin,burger,clear,high,car,priority,17.4,2,20,4.5,5,1,41,2,41.3,74.2,0.16,3.36,1
FDS-700682,2025-01-17T22:50:00,New York,indian,rain,high,scooter,standard,27.15,6,28,3.84,4.69,1,25,13,50.9,85.5,0.11,3.68,1
FDS-700683,2025-01-17T23:25:00,Chicago,salad,rain,high,bike,standard,34.48,1,7,3.77,4.72,2,40,15,26.0,76.1,0.059,2.71,1
FDS-700684,2025-01-18T00:00:00,Atlanta,indian,rain,medium,walker,standard,35.8,3,27,5.44,4.6,1,22,0,53.3,102.5,0.168,3.05,1
FDS-700685,2025-01-18T00:35:00,Atlanta,mexican,clear,severe,scooter,priority,22.93,3,23,3.39,4.1,1,54,8,37.7,86.8,0.184,3.17,1
FDS-700686,2025-01-18T01:10:00,Atlanta,mexican,rain,medium,car,standard,26.18,1,25,1.92,4.84,1,37,4,36.7,68.7,0.147,3.08,1
FDS-700687,2025-01-18T01:45:00,Chicago,sushi,heatwave,medium,car,standard,21.22,4,18,0.64,4.93,1,67,0,28.4,66.9,0.133,2.75,1
FDS-700688,2025-01-18T02:20:00,Chicago,salad,clear,low,car,standard,23.83,1,22,3.95,4.68,1,39,14,42.9,74.9,0.06,3.68,1
FDS-700689,2025-01-18T02:55:00,Phoenix,burger,rain,medium,scooter,priority,45.87,4,26,8.05,4.85,1,26,10,61.8,104.4,0.039,3.21,1
FDS-700690,2025-01-18T03:30:00,Austin,pizza,heatwave,severe,bike,priority,19.63,4,35,4.83,4.21,1,11,19,57.4,88.3,0.052,3.12,1
FDS-700691,2025-01-18T04:05:00,Phoenix,pizza,cold,high,car,standard,33.07,6,28,7.84,4.56,1,21,12,65.6,89.9,0.096,3.18,1
FDS-700692,2025-01-18T04:40:00,Phoenix,sushi,rain,high,scooter,standard,23.0,3,24,4.06,4.71,1,38,16,44.4,99.5,0.155,3.11,1
FDS-700693,2025-01-18T05:15:00,Austin,thai,storm,medium,car,scheduled,34.49,5,25,3.82,4.91,1,57,16,46.4,103.6,0.032,2.7,1
FDS-700694,2025-01-18T05:50:00,Phoenix,pizza,clear,high,car,scheduled,35.64,5,31,3.0,4.53,1,51,14,52.2,85.5,0.037,3.46,1
FDS-700695,2025-01-18T06:25:00,Phoenix,pizza,clear,severe,car,standard,22.2,7,21,2.72,4.85,1,30,10,36.4,74.3,0.041,3.68,1
FDS-700696,2025-01-18T07:00:00,New York,burger,heatwave,medium,car,scheduled,45.64,6,26,0.4,4.31,1,43,1,35.3,59.3,0.07,3.5,1
FDS-700697,2025-01-18T07:35:00,Atlanta,thai,rain,high,bike,standard,34.44,3,23,1.5,4.94,1,65,12,35.9,81.1,0.102,2.85,1
FDS-700698,2025-01-18T08:10:00,Atlanta,mexican,clear,medium,car,standard,22.17,3,27,5.53,4.47,1,50,8,58.1,81.9,0.086,3.85,1
FDS-700699,2025-01-18T08:45:00,Phoenix,burger,rain,severe,scooter,standard,30.15,3,27,0.4,4.48,1,22,12,35.3,66.5,0.094,3.75,1
FDS-700700,2025-01-18T09:20:00,Atlanta,salad,heatwave,low,scooter,standard,34.49,6,26,7.28,4.84,1,82,17,60.0,112.3,0.138,3.46,1
FDS-700701,2025-01-18T09:55:00,Atlanta,indian,heatwave,high,scooter,priority,18.79,4,25,8.64,4.73,1,60,12,61.7,108.4,0.134,2.95,1
FDS-700702,2025-01-18T10:30:00,New York,pizza,clear,high,car,standard,26.08,3,25,4.02,4.62,2,47,12,45.7,84.2,0.127,2.27,1
FDS-700703,2025-01-18T11:05:00,Seattle,sushi,rain,medium,car,scheduled,32.12,3,27,5.41,4.79,1,62,19,56.9,107.0,0.138,3.12,1
FDS-700704,2025-01-18T11:40:00,Austin,thai,rain,medium,scooter,standard,42.59,1,6,5.38,4.86,1,56,9,36.2,74.2,0.121,3.61,1
FDS-700705,2025-01-18T12:15:00,Seattle,thai,clear,medium,scooter,standard,34.27,4,14,4.01,4.74,2,46,11,38.3,66.0,0.086,3.14,1
FDS-700706,2025-01-18T12:50:00,Austin,salad,clear,high,car,standard,23.65,3,28,5.44,4.99,1,8,17,54.1,83.6,0.146,2.97,1
FDS-700707,2025-01-18T13:25:00,Chicago,sushi,rain,medium,car,standard,26.28,5,34,7.53,4.45,1,31,15,72.7,105.7,0.076,2.9,1
FDS-700708,2025-01-18T14:00:00,New York,thai,clear,high,car,priority,14.01,5,23,6.37,4.98,1,61,4,48.4,84.1,0.146,3.47,1
FDS-700709,2025-01-18T14:35:00,Austin,sushi,clear,medium,car,standard,23.9,4,28,6.39,4.78,1,43,5,58.7,94.5,0.12,3.44,1
FDS-700710,2025-01-18T15:10:00,Austin,burger,clear,low,car,priority,27.04,2,24,5.78,4.57,1,57,5,49.7,78.1,0.093,3.14,1
FDS-700711,2025-01-18T15:45:00,Phoenix,sushi,storm,high,car,standard,38.82,3,21,9.04,4.78,1,47,6,65.1,122.8,0.023,2.49,1
FDS-700712,2025-01-18T16:20:00,Austin,indian,storm,high,car,standard,32.0,4,22,6.24,4.33,1,8,6,54.7,83.7,0.158,3.49,1
FDS-700713,2025-01-18T16:55:00,Atlanta,thai,clear,high,car,standard,14.26,4,24,2.29,4.78,1,43,6,40.9,73.3,0.125,3.27,1
FDS-700714,2025-01-18T17:30:00,Phoenix,sushi,clear,medium,bike,standard,38.02,3,26,4.53,4.89,1,36,8,51.8,67.4,0.039,3.64,1
FDS-700715,2025-01-18T18:05:00,Phoenix,salad,clear,medium,bike,standard,44.65,3,28,4.05,4.49,1,13,13,51.6,70.3,0.069,3.45,1
FDS-700716,2025-01-18T18:40:00,New York,sushi,cold,high,scooter,standard,36.54,4,20,5.89,4.43,2,34,7,49.8,92.8,0.101,2.85,1
FDS-700717,2025-01-18T19:15:00,New York,mexican,heatwave,high,bike,standard,16.8,3,25,3.06,4.27,1,47,24,43.7,92.1,0.112,3.03,1
FDS-700718,2025-01-18T19:50:00,New York,thai,clear,medium,car,standard,35.88,3,21,3.9,4.91,1,31,1,44.9,55.4,0.084,3.6,1
FDS-700719,2025-01-18T20:25:00,Chicago,mexican,cold,high,walker,priority,26.46,4,24,6.19,4.91,1,21,5,48.1,84.8,0.149,3.08,1
FDS-700720,2025-01-18T21:00:00,Seattle,pizza,clear,high,car,priority,15.43,2,21,3.27,4.75,1,57,25,36.2,77.9,0.05,2.73,1
FDS-700721,2025-01-18T21:35:00,Austin,salad,cold,medium,car,priority,32.28,3,21,3.26,4.47,2,13,10,36.5,50.6,0.168,3.36,1
FDS-700722,2025-01-18T22:10:00,Phoenix,salad,clear,high,bike,standard,20.71,2,24,2.54,4.18,1,33,1,40.1,66.5,0.021,3.23,1
FDS-700723,2025-01-18T22:45:00,Austin,thai,clear,low,car,priority,38.85,2,27,3.82,4.88,1,73,11,43.2,68.3,0.1,3.92,1
FDS-700724,2025-01-18T23:20:00,Austin,indian,heatwave,low,car,standard,31.51,1,24,4.01,4.81,1,31,15,46.3,75.3,0.163,3.14,1
FDS-700725,2025-01-18T23:55:00,Chicago,burger,clear,high,car,standard,21.72,5,26,4.29,4.86,1,25,11,49.3,64.2,0.138,2.61,1
FDS-700726,2025-01-19T00:30:00,Chicago,thai,clear,medium,bike,scheduled,37.24,1,9,6.12,4.6,1,40,21,41.8,77.7,0.097,2.66,1
FDS-700727,2025-01-19T01:05:00,Phoenix,sushi,clear,medium,bike,standard,9,5,28,5.51,4.73,1,34,0,58.8,83.0,0.117,3.49,1
FDS-700728,2025-01-19T01:40:00,Seattle,salad,clear,high,bike,standard,43.22,2,22,5.97,4.75,1,8,19,53.0,90.3,0.084,3.3,1
FDS-700729,2025-01-19T02:15:00,Atlanta,sushi,heatwave,medium,bike,scheduled,24.48,4,24,8.22,4.86,1,44,14,67.4,117.3,0.117,3.16,1
FDS-700730,2025-01-19T02:50:00,Austin,indian,clear,medium,scooter,priority,13.64,1,20,5.17,4.59,1,10,15,40.2,54.9,0.179,3.9,1
FDS-700731,2025-01-19T03:25:00,Phoenix,sushi,storm,medium,car,priority,41.4,7,30,4.38,4.46,1,21,3,48.4,81.7,0.17,2.49,1
FDS-700732,2025-01-19T04:00:00,Phoenix,burger,clear,medium,scooter,standard,45.08,2,14,9.97,4.78,1,62,5,60.4,103.8,0.098,2.79,1
FDS-700733,2025-01-19T04:35:00,Seattle,burger,clear,medium,car,priority,38.66,2,21,5.69,5,1,20,19,44.6,75.2,0.089,3.54,1
FDS-700734,2025-01-19T05:10:00,Seattle,pizza,clear,medium,scooter,standard,37.04,3,23,8.61,4.23,1,14,3,63.2,77.2,0.086,3.69,1
FDS-700735,2025-01-19T05:45:00,Phoenix,mexican,cold,severe,scooter,priority,25.02,2,17,5.42,4.52,1,57,5,40.0,96.3,0.122,2.45,1
FDS-700736,2025-01-19T06:20:00,Atlanta,sushi,heatwave,medium,bike,scheduled,34.37,1,19,6.8,4.86,1,52,6,54.6,90.6,0.094,3.39,1
FDS-700737,2025-01-19T06:55:00,Austin,indian,clear,low,bike,standard,43.6,4,33,5.22,5,1,37,7,61.7,80.6,0.021,3.34,1
FDS-700738,2025-01-19T07:30:00,New York,sushi,clear,high,car,priority,19.22,3,20,7.17,4.46,1,52,9,51.4,103.3,0.155,2.31,1
FDS-700739,2025-01-19T08:05:00,Seattle,mexican,clear,low,walker,standard,44.16,4,24,3.06,4.66,1,55,12,44.0,76.3,0.081,3.69,1
FDS-700740,2025-01-19T08:40:00,Austin,pizza,rain,severe,walker,priority,48.31,5,24,5.79,5,1,58,0,49.4,99.6,0.173,3.13,1
FDS-700741,2025-01-19T09:15:00,New York,sushi,heatwave,medium,car,scheduled,31.93,5,29,5.94,4.53,1,39,18,60.7,91.8,0.134,3.45,1
FDS-700742,2025-01-19T09:50:00,Seattle,pizza,clear,high,car,standard,25.09,3,18,5.11,4.67,2,42,20,43.7,92.9,0.095,2.55,1
FDS-700743,2025-01-19T10:25:00,Atlanta,sushi,clear,medium,scooter,standard,35.01,3,16,3.28,4.69,1,81,13,33.2,76.7,0.138,3.58,1
FDS-700744,2025-01-19T11:00:00,Austin,sushi,heatwave,severe,car,priority,50.66,3,19,3.35,4.78,1,62,11,34.9,86.5,0.142,3.01,1
FDS-700745,2025-01-19T11:35:00,Austin,pizza,clear,high,walker,standard,17.9,3,20,6.88,4.99,1,45,1,56.7,86.0,0.154,3.46,1
FDS-700746,2025-01-19T12:10:00,Austin,mexican,storm,low,walker,standard,22.18,4,24,4.06,4.56,2,24,20,46.5,94.6,0.148,2.58,1
FDS-700747,2025-01-19T12:45:00,New York,pizza,clear,medium,bike,standard,30.35,3,15,7.18,5,2,47,9,48.9,88.6,0.073,2.97,1
FDS-700748,2025-01-19T13:20:00,Atlanta,indian,clear,high,walker,priority,37.5,4,16,8.39,4.2,1,26,17,50.6,85.3,0.04,3.92,1
FDS-700749,2025-01-19T13:55:00,New York,indian,storm,medium,car,standard,13.76,1,17,5.82,4.63,1,31,5,45.2,94.1,0.067,2.59,1
FDS-700750,2025-01-19T14:30:00,Seattle,mexican,heatwave,medium,car,scheduled,21.89,2,21,0.4,4.39,2,8,14,29.8,49.6,0.19,2.96,1
FDS-700751,2025-01-19T15:05:00,New York,thai,heatwave,high,walker,standard,24.88,3,21,4.48,4.63,1,41,7,47.4,83.7,0.07,2.69,1
FDS-700752,2025-01-19T15:40:00,Phoenix,burger,heatwave,medium,car,standard,23.96,3,18,6.67,4.21,1,42,13,51.2,80.1,0.084,3.19,1
FDS-700753,2025-01-19T16:15:00,Atlanta,mexican,clear,high,walker,standard,40.07,8,35,5.32,4.93,1,48,5,64.2,107.5,0.02,3.27,1
FDS-700754,2025-01-19T16:50:00,Seattle,pizza,clear,low,car,standard,38.75,2,26,5.49,4.55,1,68,8,55.2,86.1,0.108,3.62,1
FDS-700755,2025-01-19T17:25:00,Atlanta,thai,rain,high,scooter,priority,35.3,3,25,0.88,4.38,1,8,0,31.1,49.0,0.105,4.25,1
FDS-700756,2025-01-19T18:00:00,Austin,thai,clear,medium,car,priority,32.71,4,29,2.68,4.85,1,37,10,42.3,56.6,0.138,3.82,1
FDS-700757,2025-01-19T18:35:00,Chicago,pizza,heatwave,medium,scooter,standard,18.56,4,21,7.09,5,2,34,2,58.2,90.8,0.052,3.53,1
FDS-700758,2025-01-19T19:10:00,Chicago,indian,clear,high,walker,standard,47.72,1,17,3.02,4.6,1,57,14,37.5,86.6,0.1,2.97,1
FDS-700759,2025-01-19T19:45:00,Atlanta,salad,heatwave,medium,car,scheduled,18.96,3,21,1.02,4.4,1,15,16,31.5,64.6,0.1,2.85,1
FDS-700760,2025-01-19T20:20:00,Seattle,burger,clear,severe,scooter,standard,32.57,5,25,2.74,4.28,2,58,6,42.0,92.0,0.088,2.61,1
FDS-700761,2025-01-19T20:55:00,New York,salad,heatwave,high,car,scheduled,37.72,2,18,3.1,4.35,1,31,11,36.5,70.4,0.191,3.45,1
FDS-700762,2025-01-19T21:30:00,Austin,pizza,clear,severe,bike,priority,25.46,2,21,7.52,4.85,1,37,16,54.4,98.2,0.131,3.34,1
FDS-700763,2025-01-19T22:05:00,Austin,salad,rain,medium,scooter,standard,27.64,4,20,5.91,4.6,1,28,14,49.3,84.5,0.066,3.71,1
FDS-700764,2025-01-19T22:40:00,New York,pizza,clear,high,car,scheduled,21.08,4,24,5.31,4.79,1,63,11,52.6,99.8,0.146,2.75,1
FDS-700765,2025-01-19T23:15:00,New York,mexican,clear,low,bike,standard,21.49,3,36,4.26,4.51,1,51,0,58.1,76.7,0.121,3.59,1
FDS-700766,2025-01-19T23:50:00,Seattle,indian,clear,medium,scooter,standard,30.07,2,21,2.68,4.62,1,49,0,35.5,66.9,0.05,3.26,1
FDS-700767,2025-01-20T00:25:00,New York,sushi,rain,medium,bike,standard,48.2,3,14,3.24,4.41,2,38,8,31.0,70.1,0.039,3.86,1
FDS-700768,2025-01-20T01:00:00,Atlanta,thai,rain,medium,car,standard,34.26,2,22,4.85,4.3,1,14,17,48.3,82.8,0.1,3.25,1
FDS-700769,2025-01-20T01:35:00,New York,salad,clear,medium,car,standard,25.5,4,17,8.38,4.84,1,73,0,58.1,98.3,0.02,3.23,1
FDS-700770,2025-01-20T02:10:00,Atlanta,indian,clear,medium,car,standard,23.42,2,20,2.37,4.44,1,36,14,33.0,68.4,0.029,2.79,1
FDS-700771,2025-01-20T02:45:00,Seattle,salad,clear,high,walker,scheduled,43.71,2,20,9.79,4.78,1,47,0,69.0,108.3,0.147,3.23,1
FDS-700772,2025-01-20T03:20:00,Chicago,pizza,rain,severe,car,scheduled,29.98,4,24,2.0,4.43,1,8,8,40.0,79.6,0.189,2.38,1
FDS-700773,2025-01-20T03:55:00,Austin,pizza,heatwave,high,bike,standard,28.49,5,32,2.31,4.94,1,40,11,47.8,83.6,0.142,3.44,1
FDS-700774,2025-01-20T04:30:00,Atlanta,pizza,clear,medium,car,standard,26.62,5,26,4.08,4.74,1,41,4,50.7,75.5,0.02,2.99,1
FDS-700775,2025-01-20T05:05:00,Phoenix,mexican,clear,low,car,scheduled,11.51,4,22,3.68,4.5,2,60,0,43.6,81.8,0.138,3.45,1
FDS-700776,2025-01-20T05:40:00,New York,indian,cold,medium,bike,standard,48.23,3,15,2.63,4.36,1,31,5,30.5,58.6,0.02,3.44,1
FDS-700777,2025-01-20T06:15:00,Chicago,indian,heatwave,medium,car,standard,42.91,5,22,5.18,4.62,1,27,24,47.9,87.1,0.054,3.22,1
FDS-700778,2025-01-20T06:50:00,Chicago,pizza,cold,high,car,scheduled,25.53,4,24,3.06,4.62,1,50,5,44.1,79.7,0.085,2.88,1
FDS-700779,2025-01-20T07:25:00,New York,burger,clear,medium,scooter,standard,30.4,4,22,4.83,4.46,1,48,9,48.4,83.3,0.161,3.05,1
FDS-700780,2025-01-20T08:00:00,Phoenix,mexican,clear,medium,car,standard,18.34,3,20,4.54,4.0,1,60,0,43.8,70.5,0.1,3.26,1
FDS-700781,2025-01-20T08:35:00,Phoenix,mexican,heatwave,medium,car,priority,22.18,2,25,5.08,4.81,1,70,6,46.9,96.6,0.07,2.57,1
FDS-700782,2025-01-20T09:10:00,Phoenix,pizza,clear,severe,scooter,priority,31.73,1,16,1.93,4.48,2,53,11,25.7,68.3,0.144,3.63,1
FDS-700783,2025-01-20T09:45:00,Atlanta,salad,heatwave,medium,car,priority,20.47,2,26,3.47,4.94,1,21,3,40.4,55.9,0.157,3.66,1
FDS-700784,2025-01-20T10:20:00,Chicago,burger,clear,medium,car,standard,12.03,2,22,6.43,4.7,1,30,11,56.4,83.3,0.057,3.24,1
FDS-700785,2025-01-20T10:55:00,Austin,salad,heatwave,low,scooter,priority,49.12,3,19,6.49,4.79,1,58,8,48.1,85.3,0.136,3.17,1
FDS-700786,2025-01-20T11:30:00,New York,pizza,cold,low,car,standard,25.7,2,22,6.68,5.0,2,47,8,55.6,75.5,0.101,3.01,1
FDS-700787,2025-01-20T12:05:00,Phoenix,indian,clear,medium,walker,priority,35.06,3,24,5.41,4.49,2,57,4,47.0,94.8,0.177,3.21,1
FDS-700788,2025-01-20T12:40:00,New York,indian,heatwave,low,car,standard,43.86,4,24,5.59,4.71,1,56,19,53.7,99.8,0.093,2.84,1
FDS-700789,2025-01-20T13:15:00,Atlanta,salad,rain,low,car,priority,35.92,3,25,5.33,4.66,1,58,0,46.9,89.5,0.083,2.77,1
FDS-700790,2025-01-20T13:50:00,Seattle,mexican,cold,medium,scooter,priority,19.91,6,29,2.02,4.79,1,25,11,37.9,66.9,0.044,3.25,1
FDS-700791,2025-01-20T14:25:00,Austin,indian,heatwave,medium,car,standard,56.89,5,25,6.03,4.85,1,30,20,53.7,91.9,0.043,3.53,1
FDS-700792,2025-01-20T15:00:00,Austin,salad,clear,low,bike,standard,18.67,2,13,3.47,4.75,1,57,7,33.7,63.4,0.153,3.38,1
